"""Remember Me"" Default Value","""Ghi nhớ "" Giá trị mặc định"
"(Not %s?)","(Không %s?)"
"* Required Fields","* Trường bắt buộc"
"Address","Địa chỉ"
"Address Information","Thông tin địa chỉ"
"Already registered?","Đã đăng ký?"
"Back","Quay lại"
"By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more.","Bằng cách tạo một tài khoản với cửa hàng của chúng tôi, bạn sẽ có thể thông qua các quy trình kiểm tra nhanh hơn, lưu trữ nhiều địa chỉ gửi hàng, xem và theo dõi đơn đặt hàng của bạn trong tài khoản của bạn và nhiều hơn nữa."
"Cannot load configuration from file %s.","Không thể tải tập tin cấu hình từ %s."
"Checkout as Guest","Thanh toán như khách hàng"
"Checkout as a Guest or Register","Thanh toán là một khách hàng hoặc Đăng ký"
"City","Thành phố"
"Clear Persistence on Log Out","Xóa lịch sử khi đăng xuất"
"Close","Đóng"
"Company","Công ty"
"Confirm Password","Xác nhận mật khẩu"
"Continue","Tiếp tục"
"Country","Quốc gia"
"Create an Account","Tạo tài khoản"
"Easy access to your order history and status","Dễ dàng truy cập tình trạng và lịch sử đơn hàng"
"Email Address","Địa chỉ Email"
"Enable ""Remember Me""","Kích hoạt ghi nhớ tôi"""
"Enable Persistence","Kích hoạt tính năng bền vững"
"Fast and easy check out","Thanh toán nhanh và dễ dàng"
"Fax","Fax"
"Forgot Your Password?","Quên mật khẩu?"
"Forgot your password?","Quên mật khẩu?"
"General Options","Tùy chọn chung"
"If you have an account with us, please log in.","Nếu bạn có tài khoản của chúng tôi, Vui lòng đăng nhập."
"Loading next step...","Bước tiếp theo..."
"Login","Đăng nhập"
"Login Information","Thông tin đăng nhập"
"Login or Create an Account","Đăng nhập hoặc tạo tài khoản"
"New Custaifer","Khách hàng đăng nhập"
"Password","Mật khẩu"
"Persist Shopping Cart","Còn hàng"
"Persistence Lifetime (seconds)","Thời gian tồn tại (giây)"
"Persistent Shopping Cart","Còn hàng"
"Personal Information","Thông tin người dùng"
"Please log in below:","Vui lòng đăng nhập bên dưới:"
"Please select region, state or province","Vui lòng chọn khu vực, vùng hoặc tỉnh"
"Register","Đăng kí"
"Register and save time!","Đăng kí và lưu lại thời gian!"
"Register to Create an Account","Đăng kí tạo tài khoản"
"Register with us for future convenience:","Đăng kí cho chúng tôi với nhiều lợi ích trong tương lai:"
"Registered Customers","Khách hàng đăng kí"
"Remember Me","Ghi nhớ tôi"
"Save in address book","Lưu trong khối địa chỉ"
"Select State/Province...","Chọn khu vực /Tỉnh..."
"Select a billing address from your address book or enter a new address.","Chọn một hóamootjn từ địa chỉ của bạn hoặc nhập địa chỉ mới ."
"Ship to different address","Giao hàng tới địa chỉ khác"
"Ship to this address","Giao hàng tới địa chỉ này"
"Sign Up for Newsletter","Đăng ký nhận bản tin"
"State/Province","Khu vực /Tỉnh"
"Street Address","Đường"
"Street Address %s ","Đường %s"
"Submit","Gửi"
"Telephone","Điện thoại"
"VAT Number","Số VAT"
"Welcome, %s!","Xin chào , %s!"
"What\'s this?","Đây là gì?"
"Zip/Postal Code","Mã vùng/ Mã bưu điện"
